credit,default,AGE,MARRIAGE,EDUCATION_graduate school,PAY_2,BILL_AMT5,PAY_AMT6
310000,0,28,2,1,0,130676,4018
80000,0,34,2,0,0,44332,2000
170000,0,43,2,1,-1,1028,126
10000,1,52,3,0,0,5968,3200
30000,0,41,2,0,-2,0,0
170000,0,46,2,0,-1,3128,190
230000,0,32,1,1,-2,0,0
50000,0,23,2,0,0,1781,0
300000,0,52,1,1,-2,0,0
210000,0,37,1,0,-2,150,100
20000,0,36,1,0,0,19331,650
20000,0,32,1,0,0,0,8000
20000,0,25,2,0,2,19320,0
80000,0,29,2,1,0,23601,2000
30000,0,22,3,0,-1,13964,1000
200000,1,33,2,1,2,175918,5200
210000,0,31,2,1,-1,776,20302
330000,0,42,1,1,-1,2707,0
30000,1,25,2,0,2,15700,0
280000,0,39,1,1,-1,849,0
300000,0,37,1,1,-1,0,0
10000,0,42,1,0,2,7897,1000
50000,0,24,2,0,0,16921,500
280000,0,49,1,0,-1,390,780
20000,0,51,1,0,0,17950,3000
130000,0,32,2,0,-1,1496,1496
20000,0,25,2,0,0,16035,620
120000,0,26,2,0,-1,2616,3926
400000,0,33,2,1,-1,41432,44135
300000,0,39,2,0,-1,990,990
30000,0,23,2,0,0,15978,1000
20000,1,47,1,0,0,12839,511
320000,0,43,1,0,-1,33059,6382
80000,0,57,1,0,0,58807,2493
160000,0,59,1,0,-2,390,390
80000,0,50,2,0,0,48525,1600
280000,0,47,2,0,-1,0,5983
210000,1,28,2,1,-2,0,0
250000,0,27,2,1,-1,955,2434
120000,0,27,2,1,-1,9671,10000
20000,0,27,2,0,0,18491,1000
200000,0,35,2,0,0,1794,0
100000,0,45,1,1,0,46752,2006
80000,0,53,1,0,0,20276,1100
450000,0,39,2,1,-1,8295,1274
200000,0,38,1,1,-1,2996,3538
50000,0,28,2,0,0,0,0
500000,0,31,2,0,0,75191,10200
50000,0,25,2,1,0,47220,6
450000,0,29,1,1,0,11700,0
130000,0,30,2,1,-1,540,3636
220000,0,29,2,1,-2,-5960,0
210000,0,38,1,0,-2,4853,0
50000,0,57,2,1,0,19959,702
260000,0,31,2,0,0,149104,942
70000,0,26,2,0,0,24361,1008
50000,1,37,1,0,0,20025,1000
20000,1,28,2,0,2,14706,1500
170000,1,34,1,0,2,55912,1300
100000,0,34,2,0,0,97140,3236
200000,1,30,2,0,0,14068,399
30000,1,59,1,0,2,29858,0
300000,0,39,2,1,0,97711,4200
360000,1,28,2,0,2,0,0
140000,0,33,2,1,0,47268,67243
360000,0,28,2,0,-1,1999,500
150000,0,43,1,0,-1,11457,0
280000,0,37,1,0,0,160000,10000
230000,0,46,1,0,-1,1443,1443
80000,0,46,1,0,0,28786,1500
50000,0,32,2,1,0,793,1000
180000,1,30,2,1,-1,0,0
100000,1,34,2,0,2,38512,4000
30000,1,30,2,1,2,23352,1200
80000,0,37,1,1,2,61811,2400
500000,0,39,1,1,0,21771,57159
150000,0,33,2,0,-2,399,0
50000,0,22,2,0,2,9694,500
260000,0,42,1,1,-2,0,0
410000,0,35,1,0,-1,8326,26392
50000,0,33,1,0,0,33810,1000
100000,0,39,1,0,0,58615,1714
90000,0,37,1,0,0,67350,2300
50000,0,32,2,1,0,21177,1088
200000,0,51,1,0,2,99428,3500
240000,0,33,2,1,-1,15607,20159
360000,1,29,2,1,2,5878,1038
170000,0,37,2,1,-1,77819,25156
80000,1,30,1,0,2,45058,0
260000,0,49,1,0,-2,585,427
70000,0,55,2,0,0,43843,1654
30000,0,43,2,0,0,18869,121
290000,0,35,1,0,0,232117,10062
110000,1,46,1,0,0,110575,3945
110000,1,30,1,0,0,66520,5200
200000,0,40,1,0,0,14758,0
70000,0,22,2,0,0,29519,1031
150000,0,29,2,0,0,62568,1846
340000,0,43,2,0,0,113627,2402
30000,1,25,2,0,0,12623,0
200000,0,40,1,1,-1,386,310
400000,0,44,2,0,-1,5143,0
110000,0,41,1,0,0,32801,679
420000,0,36,1,0,0,28465,20000
150000,0,45,1,0,0,144692,30000
290000,0,36,1,1,0,71794,3000
160000,0,58,1,1,-2,4816,0
50000,1,31,2,0,-1,-3300,0
150000,0,25,2,1,0,74391,2548
500000,0,29,2,1,0,26728,50000
140000,0,26,2,0,0,71674,1400
200000,0,44,1,1,-1,708,0
230000,1,46,1,1,-1,1908,0
60000,0,26,2,0,0,28963,800
150000,0,38,1,0,-1,1132,10867
340000,0,29,2,1,-1,29280,3523
140000,0,30,2,1,0,5302,0
20000,0,41,1,1,3,1616,0
200000,0,26,2,1,-1,88766,3000
20000,0,44,1,0,-1,780,0
300000,0,29,1,1,0,70647,2000
200000,1,64,1,1,-1,1992,11099
180000,0,28,2,1,0,169767,8000
30000,0,24,1,0,0,27956,1000
350000,0,62,1,1,-1,86809,82610
160000,0,28,2,1,-1,0,0
20000,1,42,1,0,0,19930,36
130000,0,28,2,1,-1,0,1000
180000,0,43,1,1,0,127905,4564
220000,1,36,1,0,2,187856,23700
120000,0,25,2,0,0,43449,1500
500000,0,33,1,0,0,23084,22021
150000,1,29,2,1,-2,0,399
180000,0,29,2,1,-1,0,1400
440000,0,30,2,1,-2,101744,2027
190000,0,35,1,0,0,190700,7400
160000,1,40,1,0,-2,0,20238
20000,0,37,1,0,0,2110,2505
30000,0,44,1,0,0,13775,1000
420000,0,32,1,1,-2,1047,2005
370000,0,28,2,1,0,76058,2695
60000,0,35,2,0,2,28976,1200
180000,0,43,2,0,0,72930,10000
90000,0,25,2,0,0,10113,3440
250000,1,24,2,0,0,41367,295
30000,1,25,2,1,0,0,0
140000,0,41,1,1,-1,0,0
180000,0,26,2,1,0,50829,1600
70000,0,30,2,1,0,15589,600
320000,1,36,2,0,-2,0,21657
150000,0,28,2,1,-2,67148,4000
20000,1,29,2,0,0,0,0
30000,1,25,2,1,0,22786,2000
500000,0,31,2,1,0,63609,5000
30000,0,22,2,0,2,30089,0
50000,0,41,3,0,-1,6188,100
20000,0,44,1,0,0,8427,0
10000,1,51,1,0,2,-747,1418
500000,0,45,1,0,-2,285,285
20000,1,25,2,1,2,6991,900
200000,0,28,1,1,0,53970,3000
10000,0,31,1,0,0,9758,0
50000,1,43,1,0,2,45310,2000
320000,0,35,1,0,0,95279,5000
50000,0,41,1,0,0,0,19603
30000,0,41,1,1,0,0,0
110000,1,36,2,0,-1,0,0
50000,0,35,1,1,-1,0,190
140000,0,29,2,1,2,113439,4500
90000,0,44,1,1,-1,0,0
60000,1,49,1,0,0,19481,2604
20000,0,24,2,0,2,19446,1200
340000,0,62,1,1,0,466774,21000
30000,0,29,2,0,3,27307,982
170000,1,35,1,1,-1,635,526
130000,1,45,1,1,0,61240,3000
250000,0,44,1,0,0,10352,3000
200000,0,36,1,0,-1,34902,7500
10000,1,49,1,0,0,5605,300
180000,0,29,2,0,-1,1030,0
230000,0,29,2,1,-1,3198,4944
200000,0,45,1,0,-1,15195,887
90000,0,33,2,0,0,34884,26979
130000,0,28,2,0,-1,0,1747
230000,0,26,2,1,-1,-1,3658
320000,0,36,2,0,0,268871,10213
30000,1,34,2,0,2,29075,0
80000,0,25,2,0,0,2449,0
80000,1,35,1,1,-1,490,450
260000,0,45,1,0,-1,5911,5757
20000,1,26,2,0,0,9421,1000
200000,1,34,1,0,0,1496,0
80000,0,23,2,0,0,23304,1998
100000,0,42,2,1,-1,19667,300
150000,0,35,1,0,0,32447,1141
80000,0,27,2,1,0,57474,2200
20000,0,48,2,0,0,1680,0
200000,0,26,1,0,0,0,8423
120000,1,41,1,0,0,46686,0
30000,1,50,2,0,0,19895,997
200000,0,37,2,1,0,135902,10238
80000,0,38,2,0,0,49359,1717
280000,1,46,1,1,-1,2722,1041
500000,0,40,2,1,0,279250,10000
120000,0,37,1,1,-1,247,0
220000,0,41,1,0,0,3054,0
360000,0,34,1,0,0,-11,0
210000,0,35,1,1,0,0,0
160000,1,28,1,1,3,780,0
100000,1,29,2,1,-2,0,0
400000,0,31,2,1,-1,68992,115710
110000,0,46,1,0,0,53539,2040
360000,1,37,1,1,-2,0,0
500000,0,48,1,0,0,108030,4578
130000,0,27,2,0,0,106028,5385
60000,0,26,2,1,-2,4933,13072
240000,0,39,1,1,-1,0,3935
100000,0,40,1,0,-2,5955,2835
150000,0,38,1,0,-1,4095,0
290000,0,39,1,0,0,228043,7010
50000,0,43,2,0,0,0,0
30000,0,46,2,0,-1,29356,9114
210000,0,35,1,0,-1,2454,1525
100000,0,30,2,1,2,44097,0
30000,0,40,2,0,2,370,800
30000,0,34,2,0,-1,0,0
80000,0,34,1,0,3,78257,3000
30000,1,24,2,0,2,2550,0
70000,0,41,2,0,0,34227,1250
470000,0,27,2,1,-1,6556,957
180000,1,39,1,1,-2,0,0
20000,1,32,1,0,0,19600,0
420000,0,60,1,1,0,202789,7715
100000,1,29,2,0,0,99711,3500
130000,0,53,1,0,0,25436,2659
200000,0,34,1,1,-1,390,390
150000,0,44,2,1,2,54588,79447
410000,0,30,2,1,-1,10959,17331
30000,1,40,1,1,-1,0,1991
20000,1,23,2,0,2,0,0
130000,0,30,2,0,0,0,0
180000,0,28,2,1,-2,0,0
120000,0,32,2,1,0,45854,1500
190000,0,27,1,0,0,107441,3700
30000,0,53,1,0,0,26199,1000
170000,0,28,2,1,0,51663,1500
120000,0,32,1,0,2,117729,4700
50000,0,34,2,0,2,39207,21
100000,0,50,2,0,-1,0,0
20000,1,26,2,0,2,13817,3000
40000,1,25,2,1,-1,506,0
300000,0,45,1,1,-1,0,0
230000,0,37,1,0,-2,2533,500
280000,1,38,1,1,-1,0,5292
450000,0,37,3,1,-2,0,0
260000,0,30,2,0,0,8407,2000
50000,0,39,1,0,0,0,5000
50000,1,29,1,0,2,2550,0
240000,0,36,1,0,0,186501,7000
70000,0,32,1,0,2,24051,600
60000,0,30,2,0,0,40580,2512
230000,0,31,1,0,0,82694,1500
30000,0,27,2,1,0,28428,1386
80000,1,29,1,0,2,79915,2800
360000,0,40,1,0,-2,0,0
200000,0,49,1,1,0,40555,10000
150000,0,37,2,1,2,-13,0
260000,0,42,1,1,-2,268,334
180000,0,24,2,0,0,24610,1000
220000,0,32,1,0,0,7084,5018
180000,0,40,2,1,0,95432,1000
90000,0,46,3,0,0,20327,257
20000,0,24,2,0,0,17268,626
290000,0,31,2,0,0,172835,7000
210000,0,35,1,0,-1,396,396
20000,0,31,2,1,0,19754,797
310000,0,27,2,1,0,87681,3271
240000,0,42,1,0,0,5530,17446
330000,1,42,1,0,-1,-3,0
310000,1,29,2,0,-1,8944,4150
30000,1,26,2,0,2,200,0
470000,0,37,1,1,0,119006,10023
280000,0,56,1,1,0,79277,5000
120000,0,34,1,1,-2,0,0
240000,1,28,2,0,-1,4092,2443
800000,0,53,1,0,-1,12590,63482
320000,1,30,2,1,-1,2701,0
140000,0,34,1,1,0,88128,3500
20000,0,25,2,0,2,10082,0
160000,0,43,2,0,-2,0,0
280000,0,38,1,0,0,207802,10000
330000,0,33,2,0,0,138627,5100
230000,0,24,1,1,-1,6905,3566
50000,1,25,2,0,2,0,0
210000,0,33,2,0,0,118877,3500
170000,0,29,2,0,-2,0,0
220000,0,47,2,1,0,172967,0
90000,0,30,2,1,-1,2250,930
20000,0,26,1,0,2,12894,1700
480000,0,31,1,0,0,23031,10000
140000,0,36,1,1,0,45093,5000
160000,0,41,1,1,0,0,0
80000,1,41,1,0,0,73733,3000
100000,0,22,2,1,0,78711,2000
310000,0,35,2,0,0,139156,4263
200000,0,36,1,0,-1,3784,10546
50000,0,55,1,0,0,26871,1112
100000,1,39,1,0,2,82405,6100
240000,0,26,2,1,-1,127,0
30000,0,53,1,0,0,24541,0
180000,0,43,1,0,-1,218,11949
40000,1,24,2,1,0,40689,1500
70000,0,31,1,0,0,69030,2608
50000,0,22,2,0,0,27173,1142
500000,0,30,2,0,0,46054,1000
200000,0,33,2,1,-1,0,0
250000,1,51,1,1,2,2487,0
50000,0,49,1,1,2,31278,549
180000,0,33,1,0,-2,0,0
160000,0,42,1,1,-1,2534,2254
20000,0,40,2,0,2,17336,2000
50000,0,44,1,0,0,18813,488
20000,0,23,2,1,0,19642,1000
150000,0,24,2,1,-1,441,8007
360000,0,48,2,0,0,26734,3000
20000,0,28,2,0,0,10539,600
170000,0,32,2,0,0,75845,1000
30000,0,42,2,0,0,28840,565
80000,0,29,1,0,0,29488,1200
110000,0,25,2,0,0,78541,3000
140000,0,25,2,0,-1,249,1400
50000,0,34,2,0,0,0,0
120000,0,34,1,0,0,82469,3000
10000,0,22,2,0,0,9857,1359
20000,0,43,1,1,-1,0,0
180000,1,31,2,1,-1,2756,316
240000,0,24,2,0,0,36783,904
120000,1,30,1,0,2,10763,0
150000,0,28,2,1,0,882,583
30000,1,55,1,0,2,2395,0
80000,0,31,2,1,-1,48620,2000
50000,1,28,1,1,0,0,0
30000,1,58,1,0,2,29239,1200
200000,0,29,1,1,-1,6617,2460
480000,1,31,2,0,-1,1759,1759
50000,1,55,2,0,0,16026,607
30000,1,23,1,0,2,30525,700
300000,1,31,2,1,-1,316,316
500000,0,36,1,0,0,5839,111
350000,0,30,2,1,0,1011,919
150000,0,41,1,1,-2,0,0
30000,0,46,1,0,0,0,0
20000,0,25,2,1,2,17000,0
380000,0,41,2,0,0,224022,20000
70000,1,42,1,1,0,46664,2000
300000,0,40,1,0,-1,172,4080
160000,1,27,2,0,2,99436,3400
230000,0,32,2,0,-1,1479,1152
260000,0,51,1,1,-1,814,1776
360000,0,37,1,0,-2,0,3159
50000,0,26,2,0,0,850,1000
20000,0,24,2,0,-1,-380,0
140000,0,29,2,0,0,46264,1500
50000,0,24,2,0,0,29309,1051
50000,0,27,2,0,0,46975,1300
50000,0,28,2,0,0,43011,1616
50000,1,22,2,1,0,0,0
80000,0,24,2,1,0,59527,3000
90000,0,28,1,0,0,19726,800
50000,0,27,1,0,-1,492,7739
270000,0,32,1,0,0,105064,4035
60000,0,34,2,0,2,28282,0
240000,0,35,1,0,-2,0,2500
240000,0,36,2,1,0,157391,5809
30000,1,43,1,0,3,22818,1027
50000,0,42,2,0,2,17756,800
370000,0,33,2,0,0,81698,3043
50000,0,34,1,0,2,28086,0
130000,0,35,2,0,0,9741,299
20000,0,40,2,0,4,16832,603
410000,0,39,2,0,0,268891,9040
50000,0,47,1,1,0,53283,1894
30000,0,42,2,1,2,30028,1000
20000,0,44,1,0,0,11826,1000
50000,0,41,1,1,0,44357,2000
360000,0,36,1,1,-2,1745,11883
70000,0,45,2,0,2,11865,500
160000,0,38,2,0,0,48712,1960
20000,0,38,2,0,0,20059,1000
110000,0,39,1,0,0,36819,4000
50000,0,45,1,0,2,19874,0
80000,0,32,1,0,0,28653,1503
150000,0,31,1,1,-1,0,25069
290000,0,42,2,0,0,60901,3719
340000,0,48,1,0,0,53845,1541
110000,0,43,1,0,0,54971,5000
150000,1,46,1,1,2,40150,108058
280000,0,38,1,0,-2,1805,1757
20000,1,46,1,0,0,780,930
180000,1,36,1,0,2,120528,0
50000,1,39,2,1,0,17299,2000
200000,1,38,1,1,-2,0,0
280000,0,35,2,0,-2,475,415
100000,0,35,1,1,0,77373,6000
50000,0,33,2,0,0,6294,1500
210000,0,38,1,1,0,302,476
280000,0,33,1,0,0,-1353,3308
350000,0,39,1,1,-2,0,0
230000,0,39,2,0,-1,1172,776
100000,0,40,2,1,0,94518,0
390000,0,35,1,1,0,49414,3004
210000,0,40,1,0,-1,0,0
50000,0,47,2,0,0,27745,1300
50000,0,44,1,0,0,18369,780
340000,0,42,1,1,-1,3630,6765
300000,0,38,2,0,-1,5055,0
150000,0,37,1,0,-1,7522,0
200000,0,45,3,1,0,80141,8918
350000,1,34,2,1,2,8415,1006
20000,0,34,2,0,0,18318,1000
470000,1,35,1,0,0,183417,8000
200000,1,39,1,1,0,149894,5900
20000,0,40,2,0,3,10395,1000
230000,0,37,1,1,-2,75,2336
200000,1,33,2,0,0,49407,2000
70000,0,34,1,0,0,58986,2502
20000,1,38,1,0,0,390,780
10000,0,34,2,0,0,10084,600
100000,1,35,2,0,2,72705,2800
130000,0,39,1,0,-1,2464,650
240000,0,46,1,1,-2,9411,164705
590000,0,33,2,1,0,30510,20377
420000,0,39,2,1,0,338552,12013
360000,0,34,1,0,-1,0,0
280000,0,35,1,1,0,177595,50436
400000,0,35,1,1,-2,1699,2024
10000,0,35,1,0,0,10025,0
110000,1,35,1,0,2,48641,3000
220000,0,47,2,1,2,346,14473
130000,0,46,1,0,0,101299,5000
50000,0,33,2,0,0,19508,1000
520000,0,34,2,1,0,162864,6001
30000,1,47,2,0,3,18299,0
50000,0,45,1,0,0,848,1749
260000,0,32,1,0,0,43849,2021
210000,0,44,1,0,-2,-104,0
500000,0,38,2,1,-1,425957,19999
120000,0,33,1,1,0,117945,4100
110000,0,32,2,0,0,91794,3200
420000,0,32,2,1,-2,7597,10057
80000,1,41,1,0,0,21071,0
300000,0,41,1,0,0,10154,4589
260000,1,35,2,1,2,160810,5847
500000,0,42,1,1,-2,0,0
20000,0,37,1,0,2,4448,0
160000,0,36,2,1,0,96654,3104
290000,0,34,2,1,-2,0,0
360000,0,32,1,1,0,135626,3300
200000,0,35,1,0,-2,14482,305
180000,0,41,2,1,0,238,1452
100000,1,35,2,1,2,40342,1400
500000,1,38,3,1,-2,0,0
50000,0,38,1,0,0,7717,500
290000,0,36,2,1,0,103575,2000
270000,0,32,2,1,-2,0,0
250000,0,33,2,1,-2,-29,5821
80000,1,45,1,0,0,59339,0
360000,0,35,1,1,-1,1274,2058
50000,0,40,2,1,2,28458,1093
420000,0,35,2,1,0,128344,10000
180000,0,39,1,1,0,122295,101005
180000,0,36,2,1,-2,680,700
220000,0,45,1,1,-1,416,416
210000,0,45,2,0,-2,3499,15381
180000,0,47,1,0,0,65977,2618
210000,0,44,1,0,2,96240,10000
20000,0,50,1,0,2,780,0
50000,1,50,1,0,2,23494,845
250000,0,51,1,0,-2,-18,0
50000,0,51,2,1,-2,0,0
50000,0,56,1,0,0,18713,627
50000,1,51,1,0,0,19131,735
50000,0,51,3,1,0,16016,416
50000,0,48,1,1,2,40973,1882
370000,0,55,1,0,0,310869,16027
20000,1,56,1,0,2,11748,3200
300000,0,61,1,0,0,123239,5001
50000,0,53,1,0,0,18685,707
200000,0,52,1,1,-1,1443,1443
180000,1,53,1,0,-1,316,466
490000,0,50,1,0,0,217883,8000
330000,0,65,2,1,0,158958,4657
160000,1,50,1,0,2,48552,2000
80000,0,48,2,0,0,48350,2000
30000,0,52,2,0,2,14296,939
150000,0,52,2,0,-2,131969,5001
50000,0,50,2,1,0,19414,696
50000,0,52,1,0,0,49026,2058
200000,0,50,1,0,-2,17466,17935
240000,0,54,1,0,0,204754,10005
50000,0,51,2,0,0,14525,542
150000,0,53,2,1,0,0,0
190000,0,58,1,0,2,113086,3469
450000,0,66,1,0,-2,-20753,27
30000,1,55,1,0,2,2395,0
410000,1,63,1,0,0,308888,6739
50000,1,55,1,0,0,21942,729
240000,0,57,2,0,-1,63226,1710
20000,0,26,2,0,0,15574,0
290000,0,42,2,1,-2,4684,4352
330000,0,28,2,1,0,25432,812
170000,0,23,2,0,0,98827,4000
70000,1,23,2,1,2,50700,1812
120000,0,24,2,1,-2,15811,6202
250000,1,53,1,1,-2,0,0
290000,0,29,2,0,0,285291,11000
20000,0,26,2,0,0,2692,21000
80000,1,23,2,1,2,50748,18
30000,0,22,2,0,2,27278,1300
50000,1,23,2,0,0,5412,0
30000,1,21,2,0,0,165,0
200000,1,22,2,0,0,153040,0
70000,0,23,2,0,0,36046,1800
50000,0,26,1,0,0,50937,2300
30000,0,22,2,0,0,7746,3023
70000,0,22,2,0,2,28736,1170
80000,1,22,2,0,0,48043,1800
50000,0,25,2,0,0,26691,1500
300000,0,26,2,0,0,49161,15000
30000,0,22,2,0,0,25885,1000
50000,0,30,2,0,0,29158,1092
50000,0,31,1,0,0,44501,47000
80000,0,22,2,0,-1,2961,5683
50000,0,23,2,0,0,13466,598
50000,0,23,1,0,0,29562,1070
40000,1,23,2,0,2,12723,0
160000,0,23,2,0,0,1942,3000
60000,0,23,2,1,0,7635,3647
30000,1,23,2,0,0,29408,4302
30000,0,23,2,1,0,19203,2000
30000,0,23,2,0,0,31247,1329
90000,0,23,2,1,-1,12467,0
100000,0,24,2,0,0,75360,2700
50000,0,23,2,1,0,12268,1499
90000,0,25,2,0,0,9852,400
90000,1,28,2,0,2,70652,2600
50000,1,23,2,0,0,28056,1000
80000,0,25,1,0,0,48286,2000
60000,0,25,2,0,0,10076,1000
80000,0,25,2,0,0,17748,1310
20000,0,25,2,0,2,18766,1664
30000,0,25,2,1,2,8153,1
80000,0,24,2,0,0,3810,3000
160000,0,24,2,0,2,316,0
460000,0,34,1,1,0,25546,6000
90000,1,24,2,0,2,65300,5000
30000,0,24,2,0,2,300,0
220000,0,28,2,0,0,216543,8203
70000,0,22,2,0,0,5022,500
110000,1,24,2,0,2,113035,4540
50000,0,25,1,0,0,46976,2000
120000,0,26,2,1,-2,316,1844
150000,0,26,2,0,0,106323,4000
140000,0,26,2,0,0,64570,2000
120000,0,26,2,1,0,72666,4000
40000,0,26,2,0,0,516,2000
90000,1,30,2,0,0,77094,3950
50000,1,23,2,0,2,25283,0
130000,0,26,2,0,-2,73758,2342
180000,0,26,2,1,-2,100,100
220000,0,26,2,1,0,5850,2067
160000,0,29,1,0,0,3164,81
70000,0,29,2,0,-1,25377,1000
60000,1,27,2,1,0,8971,1000
140000,0,27,2,0,0,59275,3000
70000,0,27,1,0,0,50995,1800
320000,0,28,2,0,-1,1747,980
60000,0,28,2,1,0,4855,0
360000,1,27,2,1,-2,0,0
500000,0,27,2,1,0,-4954,1282
200000,0,28,2,1,-2,1156,3000
160000,0,28,2,0,-1,3720,1737
80000,0,44,2,0,-1,0,0
20000,0,39,2,0,0,19026,6000
110000,0,41,2,0,2,65582,2702
30000,0,38,1,0,-1,49300,4645
140000,0,31,1,0,-2,0,278
150000,0,32,1,0,0,7954,1000
140000,0,33,2,0,0,63670,5000
460000,1,35,2,0,0,396600,14520
60000,0,28,2,0,0,57504,2200
90000,1,40,1,0,2,88261,0
130000,1,44,1,0,2,115793,4260
300000,0,28,2,0,0,12570,9000
130000,0,29,1,0,2,93136,7200
160000,0,29,1,0,-1,615,2100
20000,0,36,2,0,0,16790,0
20000,1,42,1,0,2,19993,1000
210000,0,34,2,1,-1,2338,0
100000,0,38,1,0,0,67873,0
120000,1,43,1,1,0,33732,10000
60000,0,41,1,0,0,55063,3000
30000,1,26,2,0,2,17448,0
290000,0,30,1,1,0,33231,1035
260000,0,34,2,0,0,40122,10000
130000,0,34,1,0,0,122349,4500
180000,0,42,1,0,-2,0,0
80000,0,36,1,0,0,38185,3600
70000,0,38,1,0,0,36252,1344
290000,0,34,2,0,0,37454,2000
80000,0,37,1,0,0,34184,1300
300000,0,27,1,0,-2,474,1394
200000,0,28,1,1,0,160950,7000
30000,0,29,2,1,0,14979,1000
240000,0,35,2,1,0,91128,4303
500000,0,35,1,1,-1,14802,23762
30000,0,45,1,0,0,13781,514
180000,0,28,2,1,2,8643,5000
180000,1,31,1,0,-2,503,1988
180000,0,37,2,1,0,33928,5000
260000,0,26,2,0,0,185282,6240
80000,0,33,2,0,-1,1042,193
400000,0,38,2,0,-2,45374,1129
360000,0,27,2,0,-2,-8,1153
130000,0,29,2,1,-2,0,1313
50000,0,35,2,0,0,24124,907
290000,0,29,2,0,0,31004,4280
360000,0,38,1,1,-1,8093,3513
240000,0,29,2,0,0,195320,7439
80000,0,41,1,0,0,55868,2300
230000,1,32,2,0,-2,4829,1266
230000,0,39,1,1,0,145270,18000
330000,0,37,1,0,-1,6646,2089
30000,0,34,1,0,2,24996,1977
120000,0,33,1,0,0,57873,3000
60000,0,30,1,0,-2,1360,3302
230000,1,42,1,0,-2,430,430
330000,0,43,1,0,-1,0,0
380000,0,44,1,0,-1,37811,5680
150000,0,27,2,1,-1,3685,5718
170000,1,29,2,0,0,122345,5000
200000,0,30,1,0,2,2423,1233
200000,0,31,1,0,0,10885,180
260000,0,32,1,0,0,82150,4000
430000,0,47,1,0,-1,157,5989
20000,1,46,1,0,2,14430,8119
200000,0,30,1,0,0,85093,3231
290000,0,31,2,1,-2,4084,2306
240000,0,28,2,1,0,195624,6000
290000,0,34,1,1,-1,1170,375
490000,0,41,2,1,0,63192,2000
230000,0,39,1,1,-2,334,553
290000,0,26,2,0,0,59358,1211
20000,0,28,2,0,2,858,935
300000,0,28,2,1,0,9356,6546
130000,1,48,1,0,-1,390,390
150000,0,37,1,0,0,97178,6300
50000,0,37,1,0,0,27568,2500
200000,0,45,1,0,-2,0,0
180000,0,47,1,0,-1,1650,8214
300000,0,43,1,1,-1,1307,179
30000,1,41,3,0,2,10022,0
420000,0,44,1,0,-1,0,1861
320000,0,42,2,0,-1,2655,5682
380000,0,31,2,1,0,74078,3400
270000,0,43,1,0,0,31700,1200
150000,0,40,1,0,0,146787,4860
180000,0,46,1,0,0,172388,14614
180000,1,29,2,0,-2,0,661
140000,1,41,1,0,0,105702,6000
90000,0,38,1,0,0,65778,3000
100000,0,33,1,0,0,0,0
60000,1,34,1,0,2,145,0
140000,0,42,2,0,0,41334,2000
50000,0,43,1,0,2,17257,3800
140000,0,39,1,1,-1,32617,2774
230000,0,31,2,0,2,15529,3898
240000,0,37,2,0,-2,580,177
180000,0,46,1,1,0,0,0
80000,0,39,1,0,0,22545,1000
150000,0,37,1,1,0,66249,2631
300000,0,35,2,1,-2,150000,267
420000,1,45,1,1,0,402926,14128
60000,0,31,2,1,-1,0,0
30000,0,48,1,0,0,7290,0
210000,0,37,2,1,-1,46823,630
170000,1,38,2,0,-2,0,1290
270000,0,44,1,0,0,50411,1821
120000,0,39,2,1,-1,-72,0
150000,0,42,2,0,0,920,0
150000,1,37,2,1,-1,1399,203
240000,0,35,1,0,-2,2582,4942
130000,0,43,3,0,0,776,3676
150000,0,38,1,0,0,79350,2288
20000,0,37,1,1,0,20191,827
390000,0,33,2,1,-2,1560,12000
270000,0,39,1,0,0,174797,8205
180000,1,45,1,1,2,316,316
200000,0,30,2,1,0,57098,15000
180000,0,37,2,0,-1,0,3738
330000,0,39,2,1,0,94164,3500
140000,0,40,2,1,0,0,0
220000,0,34,1,0,-1,389,391
400000,0,40,1,1,-1,167621,11168
150000,0,36,1,0,0,79942,4000
200000,1,36,1,0,2,0,0
30000,0,43,1,0,-1,27924,600
170000,0,30,2,0,0,58547,2000
180000,0,30,1,0,2,10480,5000
300000,0,31,1,0,0,1622,0
100000,0,32,2,0,0,92644,0
500000,0,38,1,1,0,34255,5622
80000,0,40,1,0,0,38922,3000
60000,0,40,2,0,0,22032,1000
50000,0,37,1,0,0,24048,71
500000,0,48,1,0,-1,1060,1084
50000,1,37,3,0,2,27019,1200
160000,0,44,1,0,-1,2753,5000
180000,0,46,1,0,-2,0,0
520000,0,46,1,1,2,55826,5000
160000,0,33,1,1,-1,5816,1456
380000,0,35,1,1,-1,25356,54002
440000,0,33,1,0,0,440000,0
280000,0,33,2,1,0,13516,3000
130000,0,35,1,0,0,62393,9500
250000,0,31,1,0,-2,0,0
360000,0,39,1,0,-1,287,507
470000,0,36,2,0,-1,157,130
330000,0,29,1,0,0,143470,5577
240000,0,42,1,0,-1,7776,635
360000,0,48,1,1,-1,1243,420
80000,1,40,2,0,2,29089,2000
280000,0,29,2,1,0,10142,300
60000,0,38,1,1,-1,390,87
220000,1,44,1,1,2,38729,1700
140000,0,45,1,0,0,61374,2500
230000,0,29,2,1,0,150080,5497
360000,0,30,1,1,-1,-140,8402
390000,0,30,2,1,0,126583,5000
280000,0,32,1,0,0,15168,600
310000,0,32,2,0,0,29125,6000
500000,0,33,1,0,0,295756,13000
230000,0,39,2,0,0,60511,2100
30000,0,41,1,0,-2,0,0
